Time,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
198310,2.71,-3.49,1.9,-5.05,-5.91,-2.15,-5.34,-2.9,-3.63,-4.94,-5.27,-5.97,-5.56,-3.24,1.64,-3.79,-12.38,-7.5,-2.81,2.31,-5.98,-10.86,-6.86,-0.2,0.88,-5.94,-1.59,-3.72,-3.72,-8.33
198311,2.62,-4.17,0.09,1.41,2,7.7,0.39,-3.7,1.74,8.13,7.06,8.79,5.23,10.15,-0.71,9.25,9.71,2.56,-1.3,-2.27,2.47,5.34,0.98,8.08,6.41,3.98,3.53,4.68,3.25,3.3
198312,-0.7,-3.41,2.66,2.37,-2.86,-0.48,-4,-4.33,-3.79,-2.5,-1.93,0.41,0.41,-1.14,-0.01,-2.07,-2.65,-6.85,1.26,-4.36,-2.25,-3.32,0.26,-2.66,-1.64,-1.8,-6.77,-5.1,-1.47,-3.21
198401,0.6,-2.35,4.13,-3.74,-5.53,-6.45,-8.07,-1.37,-4.98,-5.06,-3.96,-2.7,-1.85,-5.32,-4.79,-3.03,-0.06,0.08,9.31,0.73,3.3,-8.74,-6.67,-5.47,-4.95,-4.96,-7.09,-4.97,-1.26,-5.62
198402,-4.8,-8.1,-8.37,-8.49,-8.54,-6.12,-2.56,-2.7,-7.92,-8.49,-7.31,-8.49,-8.18,-8.09,-7.41,-7.7,4.58,-5.37,3.25,-4.07,-4.41,-7.21,-6.54,-5.21,-8.24,-5.34,-5.03,-6.43,-5.27,-7.62
198403,0.94,-2.21,-2.52,5.83,5.1,1.79,-0.32,-1.43,5.35,-3.13,3.7,5.17,3.98,-1.21,-3.17,-4.35,3.46,1.81,-0.59,-0.96,-4.94,0.72,1.35,3.93,0.77,2.47,-0.42,3.16,1.37,0.05
198404,-0.51,-1.28,-2.2,-1.85,1.55,-0.9,-1.47,1.53,0.26,-0.44,-2.99,-6.4,-2.14,2.33,0.31,1.17,-6.92,1.32,3.28,-1.21,1.37,-4.01,-0.84,-0.61,-4.72,-1.59,-0.03,-2.62,-1.99,-0.96
198405,-2.85,-1.04,-1.54,-6.36,-3.69,-2.81,-6.94,-7.23,-7.5,-5.08,-9.86,-10.26,-8.05,-9.41,-6.56,-3.2,-5.93,-4.24,-5.86,-1.61,-4.27,-6.02,-6,-7.51,-5.5,-7.83,-5.81,-3.96,-8.18,-7.97
198406,5.97,0.02,5.97,-0.33,7.32,2.55,3.72,3.1,-0.59,1.72,0.74,-2.26,-1.54,4.36,3.14,9.11,-10.5,-5.54,-2.94,-0.28,11.51,6.26,0.62,5.23,1.77,5.43,6.92,6.64,1.53,4.06
198407,-1.85,-3.69,-0.42,-2.61,-2.06,-0.77,-6.38,-4.63,-3.12,-9.33,-3.12,-10.02,-6.07,-3.24,3.33,2.59,-16.53,-8.48,-7.97,-0.85,2.07,-6.98,-2.13,0.99,-3.53,-4.65,0.23,-2.68,-1.46,-2.56
198408,6.51,5.03,8.97,10.56,10.62,6.59,9.09,9.46,12.84,7.38,11.97,13.14,11.64,14.15,8.85,13.75,17.45,10.37,12.94,6.92,6.32,13.76,12.79,10.03,10.05,13.03,8.28,6.71,10.19,10.18
198409,1.99,0.17,3.16,-4.5,-2.45,-2.48,-1.89,-5.25,-3.91,-4.03,-0.45,-4.26,-2.5,-6.79,1.58,-3.55,-2.36,-0.18,1.27,3.95,3.18,-4.08,-4.52,-5.24,-0.27,-1.1,-0.56,-1.91,2.36,-2.37
198410,0.68,3.72,2.17,-3,-1.51,0.46,-2.43,0.6,-2.3,0.7,-0.22,-2.83,-4.01,-0.24,1.11,4.88,-9.01,-8.6,-5.47,2.31,-4.52,-3.07,-1.04,1.92,1.48,-0.32,-2.22,-0.64,0.2,-0.4
198411,-0.98,-0.84,0.98,-3.85,0.1,-1.53,-1.28,-0.77,-1.33,-0.49,-0.57,-1.83,-2.82,-5.02,-3.52,-6.28,-0.95,3.75,-1.78,2.3,-0.26,-5.21,-4.33,-1.55,-2.52,-2.65,-3.49,-4.91,-0.45,-3.27
198412,1.94,0.91,1.02,0.72,4.14,2.19,-0.44,2.2,-0.04,2.04,0.89,1.69,0.43,3.88,3.86,3.67,-8.14,-5.93,-1.16,1.99,4.68,3.04,1.66,1.85,3.27,2.73,-0.76,1.81,3.81,2.41
198501,0.12,4.61,1.7,13.2,10.9,6.85,11.89,7.59,6.44,7.84,11.26,9.88,11.03,12.78,8.23,9.46,11.77,7.2,5.85,1.75,4.6,15.05,11.18,6.06,9.16,15,12.08,10.38,8.23,10.75
198502,5.51,0.85,9.25,2.33,1.3,0.11,1.2,3.03,1.66,2.71,-0.58,-0.96,-0.39,-1.67,-2.93,5.39,-3.25,-1.46,3.27,0.81,2.79,2.32,-2.31,-0.17,2.12,-0.39,1.75,3.5,1.57,2.72
198503,6.35,3.66,2.52,0.22,3.69,-3.64,-0.05,2.38,-2.81,-4.34,-5.42,-3.96,-4.87,-5.96,-5.53,-4.73,7.69,-3.9,0.98,5.5,3.84,-4.33,-6.51,-2.72,-3.78,-1.36,-1.3,0.66,-0.53,-1.92
198504,-2.5,0.75,-8.9,-1.52,-0.37,-1.78,-0.42,-2.42,0.07,-3.54,-2.76,-5.56,-4.01,-3.14,-4.99,-4.05,-3.44,-2.47,3.19,0.9,-1.43,-2.87,-4.2,-0.92,-4.09,-1.16,-0.37,-0.08,1.84,-1.9
198505,10.88,7.79,-0.65,5.34,6.46,4,8.99,8.88,7.13,2.95,5.97,0.96,2.66,6.38,6.82,8.17,-1.02,5.01,-0.05,4.84,7.69,3.73,2.31,3.38,10.67,4.53,10.73,5.93,5.59,6.39
198506,2.7,3.13,2.24,6.36,1.58,2.04,0.44,1.77,0.79,3.02,1.19,-1.22,-0.42,0.99,0.16,0.62,-2.63,-5.13,-1.31,3.07,3.95,1.19,-1.53,2.29,2.98,2.24,0.8,-0.2,2.41,2.5
198507,-3.55,0.56,-5.84,-1.16,-4.07,1.91,1.26,-1.08,3.52,3.16,2.34,7.11,3.43,3.64,0.43,2.91,9.56,3.04,-0.97,-5.32,-5.18,1.44,3.99,3.21,3.24,-0.36,-6.28,-1.04,-1.94,2.75
198508,2.14,1.7,-2.81,2.66,-2.27,-2.86,2.02,-1.36,-1.73,0.28,-2.93,-2.42,-3.13,-0.09,-2.08,-0.69,-1.44,1.14,0.86,1.37,-0.02,-2.08,-2.99,-2.03,-1.99,-1.5,-0.87,-2.51,-0.95,-0.89
198509,3.95,-1.35,-6.54,-3.85,-5.87,-3.67,-3.65,-4.52,-4.04,-1.38,-4.88,-5.06,-5.03,-3.9,-2.99,-8.59,-10.66,-0.19,-1.96,-5.91,-4.77,-7.35,-5.13,-4.46,-7.29,-4.93,-4.79,-4.5,-5.04,-7.02
198510,3.32,4.99,-2.04,3.15,3.13,3.88,6.38,2.51,4.37,7.52,2.13,-4.97,1.24,4.09,1.05,-0.93,-3,1.43,5.65,5.66,3.39,3.71,2.28,2.26,1.54,3.18,7.62,1.94,7,2.07
198511,9.67,1.82,9.42,5.96,6.54,10.99,7.67,9.14,5.19,3.46,8.54,5.37,7.11,6.72,7.6,5.61,5.12,1.73,-0.09,3.63,6.78,8.08,8.01,7.99,5.87,7.99,6.82,8.69,7.01,6.69
198512,2.01,11.43,9.18,4.09,6.09,5.36,1.5,2.85,5.96,6.96,4.31,2.08,3.18,2.41,4.89,2.37,-3.8,-3.64,-3.75,4.2,5.54,5.17,7.85,4.26,0.87,5.53,3.5,3.3,4.31,5.52
198601,1.02,-1.42,4.99,2.72,-0.43,-1.51,4.66,0.53,1.29,2.54,1.31,2.13,1.45,-0.28,4.29,-0.71,2.76,-3.08,-7.43,3.22,-4.51,-0.19,-0.72,3.13,5.06,2.15,1.09,0.36,2.93,2.68
198602,8.76,7.18,11.67,8.64,12.52,10.21,8.8,5.6,11.49,9.71,12.05,4.78,7.87,8.21,10.39,10.13,-5.32,-3.21,0.25,6.03,6.86,7.39,4.28,9.09,6.45,8.35,6.66,9.15,8.09,8.9
198603,7.93,8.57,10.92,5.8,5.49,4.97,5.57,11.42,4.86,7.52,10.18,3.26,4.2,3.3,10.18,5.59,0.76,11.62,-0.55,3.35,3.22,3.48,-0.78,4.24,2.57,6.62,8.49,5.94,5.28,4.92
198604,0.75,-3.44,3.12,6.18,-1.47,-2.18,-3.3,0.18,0.85,-2.27,-3.02,-5.89,-1.39,-1.33,-8.26,-5.25,-5.63,-5.5,0.24,-4.42,1.92,3.29,3.15,-2.48,-3.13,1.11,-1.22,3.8,-3.83,-2.16
198605,7.48,5.88,9.67,4.42,10.08,4.12,9.29,6.78,5.49,3.51,3.63,1.11,0.38,1.14,2.85,1.59,2.82,1.19,6.91,3.14,4.32,3.33,0.23,5.24,0.25,5.03,11.43,5.19,4.49,6.51
198606,6.23,8.29,8.93,2.28,1.86,1.22,3.82,5.12,-0.35,4.51,-1.39,-3.92,-4.23,-4.52,-0.88,0.59,-5.3,-4.2,-2.79,4.55,4.9,-0.39,-4.7,0.52,-2.55,0.4,4.21,1.42,1.48,-0.33
198607,-5.54,-3.51,-3.22,-13.04,-8.51,-8.36,-9.29,-5.84,-6.73,-8.04,-8.57,-16.14,-9.58,-7.83,-8.87,-9.24,-2.91,-4.48,-5.7,4.61,-3.54,-11.28,-8.29,-4.96,-10.27,-10.06,-9.89,-11.76,-5.95,-8.24
198608,2.33,-1.89,4.01,1.08,2.11,3.88,2.53,3.55,5.53,0.75,8.22,8.26,6.13,7.54,7.07,4.66,15.54,8.84,16.2,7.45,6.41,5.28,6.66,7.67,5.96,1.9,1.01,0.72,6.64,7.71
198609,-12.66,-8.55,-11.64,-10.21,-11.06,-9.91,-10.19,-12.99,-5.76,-6.9,-6.33,1.6,-6.73,-7.84,-7.43,-8.06,4.44,-5.08,-1.32,-9.54,-9.74,-8.58,-7.36,-7.45,1.96,-9.06,-8.86,-8.57,-10.73,-10.1
198610,10.42,7.09,10.32,6.19,5.68,7.69,7.69,7.48,8.06,5,5.31,2.49,2.51,3.93,8.49,1.15,-1.06,-1.65,1.5,4.78,4.2,6.99,-0.84,6.04,5.88,5.6,7.5,6.26,3.06,8
198611,0.13,0.41,-0.48,-3.38,0.35,5.83,0.3,0.97,3.52,8.48,2.48,-5.96,2.59,2.52,1.53,2.3,2.01,1.89,2.88,0.16,3.55,1.87,3.32,2.11,-0.68,0.79,1.63,0.38,-1.28,2.19
198612,-3.45,-2.78,-2.92,-5.44,-2.78,0.53,-7.63,-1.73,-4.26,0.3,-2.29,-3.61,0.21,-6.35,-5.11,-4.25,-2.41,-5.08,-0.93,-3.79,-4.21,-2.28,-4.24,-0.71,-5.56,-3.97,-7.63,-4.77,-2.82,-5.95
198701,12.11,21.6,20.95,19.15,13.14,13.78,11.28,12.74,14.75,7.35,16.65,13.22,13.76,16.35,18.91,3.94,13.96,6.27,13.77,8.88,4.89,18.92,15.43,19.81,6.45,11.32,9.92,10.77,10.05,16.74
198702,3.99,2.92,-3.27,8.76,9.29,3.47,13.01,10.81,5.21,6.21,4.19,7.42,6.56,4.5,2.94,6.49,14.18,-0.68,-2.1,-2.57,-0.39,5.77,9.13,0.94,4.5,4.95,11.23,9.49,3.51,4.14
198703,1.8,0.39,0.28,1.78,-0.9,1.59,0.68,-0.3,4.88,1.45,3.98,6.63,1.51,-0.07,6.44,-3.05,18.65,-1.02,12,-2.14,0.96,-0.16,2.2,3.63,-2.39,1.12,1.47,3.66,-1.92,3.22
198704,-6.17,3.77,-3.37,2.42,-4.51,-2.83,-5.03,-2.89,1.05,5.77,-3.99,3.04,-0.61,-1.08,7.75,-10.95,3.59,-1.82,-0.15,-4.76,-2.86,-1.39,4.21,-3.6,-1.97,-4.58,-2.89,-1.68,-5.37,-2.99
198705,3.18,-4.88,0.84,-0.75,3.56,0.96,-1.72,0.86,0.02,8.6,-3.04,3.55,3.32,-0.43,-2.82,0.11,-4.55,4.5,2.56,-2.23,2.95,1.09,-0.44,-4.13,6.33,-1.15,0.18,-0.44,-1.12,6.05
198706,6.27,1.62,5.28,4.79,7.82,4.76,9.05,4.3,4.3,0.4,5.46,2.94,2.57,3.72,1.85,4.72,-2.71,1.5,5.6,2.91,6.56,1.73,-0.15,6.01,5.16,3.2,7.02,1.64,4.47,-0.52
198707,2.55,7.97,8.82,5.45,8.07,4.58,4.44,5.31,5.4,4.29,6.76,18.63,11.46,4.27,6.15,10.19,17.55,4.82,2.7,-2.14,5.55,0.65,0.97,4.02,3.72,4.07,6.25,2.25,1.45,7.48
198708,2.71,1.61,18.16,5.27,-0.86,5.02,0.54,1.74,1.92,-2.46,1.85,-4.64,0.82,4.23,3.99,0.58,-4.2,5.46,1.41,3.24,4.64,5.98,6.65,6.25,-0.47,1.96,2.9,2.05,5.35,2.16
198709,-3.34,0.23,-0.13,-2.52,-3.32,-1.49,-8.57,-2.99,-0.97,-1.93,-1.31,3.2,3.44,1.78,-7.25,-2.67,4.44,-6.3,-4.27,-2.76,2.54,0.82,-3.93,0.37,-2.3,-3.93,-7.55,-5.19,-2.71,-3.76
198710,-18.13,-18.67,-22.39,-33.42,-23.35,-22.25,-31.45,-21.05,-28.6,-33.11,-28.84,-31.11,-31.74,-32.8,-28.93,-31.1,-32.75,-30.81,-18.88,-7.53,-12.99,-28.66,-26.03,-27.76,-28.52,-29.28,-29.72,-24.2,-21.77,-27.98
198711,-8.37,-5.19,-8.6,-8.46,-8.53,-10.63,-12.69,-9.66,-6,-5.71,-5.13,1.97,-1.64,-7.09,-6.07,-9.35,6.43,-2.77,-10.98,-2.87,-9.29,-9.32,-10.15,-3.54,-8.71,-4.86,-9.63,-7.28,-7.52,-7.58
198712,6.4,12.28,3.95,13.06,8.29,6.75,7.41,4.95,14.06,13.7,8.27,10.03,11.08,13.17,9.22,6.01,4.74,10.37,6.36,0.18,3.88,15.91,10.62,10.51,6.8,10.02,7.55,7.9,3.2,11.93
198801,3.14,-0.55,2.68,-1.24,1.66,0.76,7.9,6.07,-2.55,0.62,3.45,-3.26,2.22,-0.47,6.65,13.34,-9.13,-0.07,8.24,9.48,9.48,-1.57,-2.62,-3.12,3.89,3.07,6.73,4.17,8.59,1.72
198802,3.74,5.01,5.68,9.86,6.76,2.47,11.27,3.74,7.66,22.65,11.71,9.1,9.89,7.22,7.08,4.48,7.69,8.63,3.09,-1.88,0.86,5.74,6.92,7.96,8.25,7.88,11.43,5.45,2.59,3.12
198803,-1.01,0.14,-3.87,-3.63,-4.9,-6.55,-0.87,-2.96,-2.44,8.62,0.91,-4.08,4.03,-4.49,0.49,-0.49,8.61,4.74,2.15,-3.62,-4.27,-1.07,-5.75,-3.68,3.33,1.93,-1.75,-2.14,-3.05,-1.11
198804,0.09,-2.76,-0.52,2.34,-1.28,-0.24,-0.61,-2.46,1.33,-0.4,1.04,5.4,2.06,0.9,2.96,1.45,0.82,6.14,4.17,-0.75,0.22,-1.15,2.54,0.66,-2.13,0.31,1.81,-0.11,-0.9,-0.79
198805,0.02,-2.81,-4.35,-1.29,-0.35,1.34,-2.72,-0.76,-2.48,1.7,-1.89,-0.97,-1.05,-1.58,0.85,1.64,0.15,-0.89,-0.93,3.08,1.66,-2.44,-1.82,-1.04,-2.1,-2.34,-1.97,-1.08,1.5,-2.39
198806,0.53,8.36,1.47,7.88,5.54,3.67,6.99,2.19,9.06,3.96,8.73,5.92,5.38,8.21,7.71,4.27,1.09,-0.17,-2.62,2.73,2.52,7.12,8.76,11.58,10.67,6.85,6.44,5.15,5.04,6.3
198807,2.28,-3.44,6.05,-0.96,-0.76,-0.01,-0.07,-0.02,-4.49,0.04,-3.36,0.94,-3.58,-4.33,-1.04,-0.41,-1.2,-3.92,3.21,-0.77,-0.5,-3.97,-5.51,-3.46,-2.89,-2.42,-0.92,-2.66,-0.26,-3.06
198808,-0.03,0.73,-0.74,-4.42,-3.9,-3.6,2.48,-1.63,-4.62,-3.64,-4.56,-5.47,-6.03,-6.85,-7.09,-3.92,-4.76,-5.88,-2.05,-0.72,-3.66,-5.4,-8.88,-4.48,-3.44,-3.51,-3.17,-3.54,-0.65,-2.31
198809,4.68,9.48,7.64,2.41,6.29,4.22,-0.53,3.24,1.41,2.94,-0.51,0.22,1,5.88,3.18,5.27,-3.45,3,-3.17,2.1,6.74,3.65,2.03,2.75,6.51,3.89,8.26,9.19,3.3,7.94
198810,17.64,-0.21,-0.22,1.31,0.68,2.03,0.31,0.61,0.32,0.69,-0.88,3.66,-0.56,-1.63,3.8,0.93,-0.74,1.44,1.28,1.92,2.18,-1.23,-0.29,-1.57,0.42,-0.15,1.6,-1.26,-0.78,-2.78
198811,-1.1,-0.62,1.19,-4.89,-4.49,-5.08,-5.73,-2.74,-3.21,-6.42,-2.72,-2.34,-0.99,0.8,-0.66,-3.66,1.05,-6.54,-0.8,-1.03,-0.24,-3.47,-3.82,-2.58,0.4,-4.53,-3.24,-2.41,-3.19,-3.66
198812,2.39,-0.07,7.78,4.56,2.4,2.45,4.97,1.19,4.28,7.15,3.18,3.39,2.31,1.16,-1.11,-0.9,-2.56,1.24,1.22,0.38,0.99,3.15,4.04,2.81,2.33,2.77,0.32,2.55,-0.74,1.79
198901,4.72,4.66,4.58,8.58,6.99,5.39,2.33,6.23,9.8,8.74,5.42,11.36,3.97,7.08,7.84,5.38,0.71,15.82,5.57,2.21,8.4,6.01,6.37,6.03,8.99,5.35,5.86,4.72,6.19,4.7
198902,-2.92,-0.55,-1.31,0.75,-3.56,-1.91,0.45,-1.76,-2.77,5.49,0.14,-4.19,-2.12,-5.29,-5.14,-1.41,5.96,-1.43,-1.89,-2.43,-1.83,-2.87,-4.52,-3.57,-0.8,-2.95,-2.36,-2.46,-0.96,-1.18
198903,3.58,7.11,9.54,6.95,2.35,0.09,3.38,4.27,1.79,4.33,0.91,-2.6,1.25,-1.69,-3.26,3.21,-3.76,2.63,3.27,-0.11,4.9,-1.73,-6.46,-0.04,-2.05,1.11,2.5,2.39,4.03,1.75
198904,4.57,6.25,4.31,6.81,6.92,5.29,0.08,4.74,4.23,4.38,5.43,2.76,3.98,7.34,-1.14,3.78,-3.54,7.09,1.79,3.24,8.95,5.93,4.19,4.61,5.5,3.99,5.14,6.63,3.19,4.63
198905,4.06,8.1,6.69,5.39,1.43,1.64,3.31,2.62,0.08,1.95,2.91,0.37,4.48,10.53,0.63,1.64,-6.28,-1.32,1.92,4.56,5,4.93,1.32,2.02,1.71,2.52,4.76,9.57,3.31,5.05
198906,1.3,-2.16,-0.45,3.75,4.75,1.02,-1.27,-3.43,-3.41,-1.81,-1.43,-4.51,-3.99,-5.21,-0.1,-5.25,4.7,-1.14,-1.71,2.7,-0.74,-2.97,-3.64,-4.89,-0.97,-2.72,-3.01,0.83,0.15,-2.11
198907,12.1,15.96,13.62,7.96,5.71,6.66,8.73,13.2,5.9,6.75,9.18,5.9,6.2,10.66,3.57,6.57,-1.65,1.85,3.1,5.1,7.85,3.41,2.32,6.99,7.07,5.05,9.76,7.59,7.42,9.43
198908,-5.27,-4.91,1.86,1.39,-1.81,2.04,4.77,-0.37,6.55,2.06,2.1,7.25,2.73,-1.05,7.27,2.38,6.37,7.71,2.74,-1.54,0.29,1.84,1.57,5.16,12.22,0.96,2.95,-1.37,1.2,1.89
198909,-1.42,0.84,0.18,1.55,-3.16,-4.3,4.31,1.76,-4.06,-3.72,-2.55,-3.19,-3,-2.12,-6.33,-1.48,3.07,0.03,0.72,-0.17,3.17,0.93,-4.57,-4.59,-4.83,-2.74,-3.42,-0.97,1.45,3.31
198910,-3.87,1.01,1.29,-2.88,-8.07,-2.09,-6.16,-0.29,-6.53,-6.87,-8.53,-9.84,-6.38,-3.41,-7.26,-5.46,-0.62,-5.92,0.13,0.32,-2.74,-5.11,-5.74,-3.39,-10.44,-5.5,-5.07,-3.47,-4.68,-4.29
198911,2.92,3.09,-0.97,0.97,-1.46,0.38,-2.83,3.85,1.82,0.63,2.54,1.69,4.68,8.73,-2.6,-1.01,10.67,5.67,3.28,2.54,1.3,-2.55,-3,2.42,-0.27,-0.2,0.32,1.09,-1.17,-3.9
198912,2.84,0.97,-1.09,-7.5,-0.12,1.8,-2.91,0.44,3.6,0.04,-0.31,0.03,1.68,3.17,-2.99,-0.68,1,2.77,5.4,4.18,5.1,1.42,-2.11,3.01,2.6,2.2,-0.03,-1.42,-3.05,4.8
199001,-10.77,-9.6,-9.22,-11.38,-9.98,-8.28,-9.73,-7.93,-8.16,-10.68,-6.54,-9.35,-4.01,-4.29,-3.97,-4.67,4.14,-3.6,-4.88,-5.92,-13.96,-6.49,-1.41,-8.13,-7.89,-8.19,-6.22,-12.74,-10.35,-8.95
199002,-0.92,-0.06,-3.13,1.1,-0.58,-0.4,2.11,-2.63,2.07,1.47,2.91,2.67,4.84,0.9,5.52,3.86,-0.95,6.64,2.51,-0.36,-0.92,3.58,3.1,1.28,5.29,1.58,1.65,-0.65,1.75,0.73
199003,4.63,5.57,6.17,1.03,-1.3,3.53,7.56,3.21,0.8,1.48,3.22,5.64,3.32,3.31,2.93,7.66,-6.47,4.93,-1.24,-1.39,3.54,4.67,3.36,1.67,2.69,2.43,5.39,-1.04,-2.2,3.92
199004,-0.89,1.63,4.08,-0.3,-7.24,-2.58,-1.61,-0.4,-4.14,-3.32,-4,-7.74,-3.4,-1.12,-5.19,-6.24,-9.51,-9.77,-4.2,-6.2,-4.15,-3.76,-2.17,-3.41,-4.86,-2.87,-2.41,-6.04,-4.92,0.92
199005,8.16,15.23,0.44,12.45,8.85,9.1,7.55,12.09,6.66,3.24,8.93,6.63,5.42,9.3,7.36,9.98,7.06,12.48,5.31,4.75,8.7,10.96,11.21,5.21,4.2,8.4,11.29,12.58,8.58,9.96
199006,1.62,0.38,8.49,-4.34,-1.72,1.29,-2.53,3.8,-2.85,-5.45,-3.57,-2.08,-2.93,-0.44,-3.55,-0.26,-6.43,-7.29,-2.64,0.12,-5.34,2.29,-2.57,-0.78,-1.78,-0.2,0.96,0.5,-2.48,0.72
199007,-0.11,-0.66,4.96,-8.55,-6.17,-2.51,-4.41,1.92,0.21,-2,1.82,4.96,-2.55,0.91,-3.36,-3.59,9.88,-0.15,7.69,0.21,-5.26,-8.78,-7.06,0.65,-2.97,-4.59,-4.36,-7.96,-5.26,-3.28
199008,-7.78,-5.57,-3.75,-15.95,-10.08,-9.71,-17.82,-7.46,-13.56,-14.84,-13.75,-10.88,-14.19,-14.18,-15.33,-14,-7.33,-11.53,-1.86,-7.3,-11.4,-10.87,-12.86,-11.65,-13.76,-10.54,-13.47,-13.75,-11.67,-11.59
199009,-2.19,-7.23,0.33,-4.63,-7.19,-8.04,-12.82,-4.95,-7.26,-17.74,-9.62,-6.74,-10.4,-11,-11.67,-10.7,-2.35,2.58,-2.19,-0.12,0.67,-9.06,-6.76,-7.79,-8.33,-5.56,-9.98,-12.95,-12.04,-9.09
199010,2.38,6.85,5.75,-1.98,-4.52,1.31,-8.29,0.74,-0.12,-11.72,-7.44,-12.15,-10.1,-3.61,-3.41,1.89,-17.4,-10.2,-4.68,6.56,2.12,-2.99,-4.86,-0.86,-3.24,-4.31,-3.76,-4.38,-7.69,-3.63
199011,4.8,4.66,7.33,11.53,9.87,6.95,15.77,8.92,9.47,7.83,7.63,2.38,9.66,4.91,2.36,1.56,-2.44,-5.05,1.07,1.72,2.53,10.48,10,6.2,5.16,5.72,11.11,7.77,13.68,1.63
199012,4.08,1.75,4.76,2.24,5.45,2.76,8.08,2.18,2.89,7.67,2.56,7.41,3.73,5.14,-1.84,3.31,9.63,1.58,-2.61,0.2,1.14,4.46,3.46,6.17,4.7,4.26,2.26,4.41,4.86,5.74
199101,2.73,4.13,2.16,5.14,8.34,0.3,17.7,4.02,5.13,10.53,8.76,7.66,6.93,10.98,6.84,6.76,-9.78,-4.41,-2.56,-1.89,-0.33,13.35,13.72,4.92,11.95,2.56,11.22,0.65,6.67,9.69
199102,11.41,10.36,7.2,10.48,3.09,5.79,14.06,9.39,5.64,11.62,11.36,6.16,7.49,6.36,9.97,1.27,7.46,12.74,8.02,4.36,2.94,6.4,5.53,4.77,4.97,8.11,7.19,15.23,10.31,4.31
199103,5.59,5.23,0.93,-2,0.77,3.75,3.54,4.98,-0.68,2.77,-0.79,0.07,-2.56,2.06,-1,-0.12,-1.91,-4.38,0.9,1.27,1.89,5.74,-1.01,1.22,-2.28,2.82,8.9,9.31,5.42,-0.02
199104,-1.39,-4.54,-4,-3.39,1.88,-1.93,1.04,-1.67,2.81,2.36,-1.48,-0.63,-3.14,0.74,-3.26,-1.52,-0.16,5.59,1.92,-0.57,0.59,-1.84,-3.58,1.43,3.17,0.96,2.09,-2.36,1.16,-0.72
199105,2.4,3.39,3.47,3.48,3.93,3.49,0.59,4.18,9.56,3.99,6.3,3.74,8.49,9.56,15.51,5.69,1.75,-7.82,-1.85,-0.32,-1.92,3.98,3.04,8.45,7.46,6.15,7.67,5.81,4.15,3.98
199106,-4.63,-6.16,-6.79,-4.75,-7.73,-7.9,-3.7,-4.6,-3.73,1.18,-7.16,-5.2,-7.2,-4.94,-3.16,-4,7.46,3.14,-4.1,-2.78,-2.32,-6.41,-9.52,-3.27,-5.5,-2.97,-4.83,-7.65,-5.71,-6.13
199107,4.82,8.61,6.94,3.81,1.57,4.35,4.49,7.97,4.43,9.81,3.8,4.02,1.18,-0.31,-1.84,5.28,-0.81,-1.75,4.62,3.5,2.71,3.8,3.58,-0.54,5.3,5.25,5.18,0.72,5.19,1.69
199108,5.78,5.5,6.71,-0.68,1.45,3.92,8.82,2.42,0.28,-0.01,2.09,0.43,0.08,1.68,-3.92,2.27,-6.65,3.25,1.24,3.06,0.37,5.08,0.82,0.57,0.95,-2.07,4.48,0.12,3.92,2.03
199109,-3.94,-5.07,-2.71,-0.76,-4.52,0.42,2.59,-0.82,-3.6,3.69,-5.18,-3.78,-3.93,-6.3,-2.78,-0.51,5.3,-0.84,-1.17,3.27,0.08,1.19,-2.56,-1.96,-0.57,-2.61,-4.71,1.54,-0.69,-3.69
199110,-1.54,1.67,-7.01,2.37,-0.14,0.79,-4.59,6.21,1.37,-1.64,-2.69,-1.39,-0.48,-0.52,-2.79,2.8,0.81,4.42,1.62,0.81,1.68,5.62,-0.2,3.67,6.74,2.27,-3.55,1.7,1.68,0.67
199111,-0.62,2.64,-3.65,-7.37,-5.09,-2.33,-3.31,-2.98,-6.27,-5.24,-4.9,-8.06,-9.6,-5.89,-9.16,-6.27,-0.06,-11.34,-8.08,1.5,-5.32,-3.18,-5.41,-7.31,-9.03,-4.18,-0.92,-4.7,-5.55,-3.09
199112,14.79,15.03,13.97,7.62,11.82,11.57,15.63,16.16,9.9,12.95,15.76,6.69,9.19,17.9,5.62,9.58,-1.28,0.53,1.69,4.62,9.44,13.53,6.68,9.33,13.87,11.17,12.83,12.31,12.92,13.01
199201,-5.71,-3.4,-5.25,11.32,2.19,7.44,3.04,-5.89,0.7,9.75,4.18,2.88,4.52,-1.18,10.36,3.69,9.04,-9.71,-4.44,-4.92,-2.95,3.33,6.85,1.54,-1.56,-2.12,-0.62,9.93,0.45,2.31
199202,-1.03,1.22,0.07,10.14,5.37,-1.59,1.85,-2.92,2.52,8.05,1.02,6.73,4.41,2.92,14.09,-3.47,0.14,6.37,-0.84,-1.52,-1.49,2.63,4.15,2.76,4.8,2.84,2.63,-0.33,2.65,0.11
199203,-3.29,1.01,-4.71,-1.77,-1.32,-2.35,-4.71,-5.81,0.45,3.54,-3.97,-1.67,-2.47,-3.23,1.1,-1.17,-7.87,-5.2,-3.12,-0.87,-1.32,-4.9,-5.32,-0.47,-2.73,-0.9,-1.71,-1.82,-1.16,-8.48
